id_registro,fecha,producto,mercado,precio_minimo,precio_maximo,precio_promedio,temp_min,temp_max,lluvia_mm,alerta_helada_previa
342,2026-01-02,Palta,Vega Monumental Concepción,3600.0,3600.0,3600.0,2.0,31.3,161.3,1
343,2026-01-02,Palta,Vega Monumental Concepción,3300.0,3300.0,3300.0,2.0,31.3,161.3,1
344,2026-01-02,Palta,Vega Monumental Concepción,2800.0,2800.0,2800.0,2.0,31.3,161.3,1
345,2026-01-02,Palta,Vega Central Mapocho de Santiago,4200.0,4200.0,4200.0,2.0,31.3,161.3,1
346,2026-01-02,Palta,Mercado Mayorista Lo Valledor de Santiago,4000.0,4000.0,4000.0,2.0,31.3,161.3,1
347,2026-01-02,Palta,Vega Central Mapocho de Santiago,3800.0,3800.0,3800.0,2.0,31.3,161.3,1
348,2026-01-02,Palta,Mercado Mayorista Lo Valledor de Santiago,3700.0,3700.0,3700.0,2.0,31.3,161.3,1
349,2026-01-02,Palta,Terminal La Palmera de La Serena,3300.0,3400.0,3350.0,2.0,31.3,161.3,1
350,2026-01-02,Palta,Vega Central Mapocho de Santiago,3400.0,3400.0,3400.0,2.0,31.3,161.3,1
351,2026-01-02,Palta,Mercado Mayorista Lo Valledor de Santiago,3300.0,3300.0,3300.0,2.0,31.3,161.3,1
352,2026-01-02,Palta,Terminal La Palmera de La Serena,2900.0,3000.0,2950.0,2.0,31.3,161.3,1
353,2026-01-02,Palta,Vega Central Mapocho de Santiago,3000.0,3000.0,3000.0,2.0,31.3,161.3,1
354,2026-01-02,Palta,Mercado Mayorista Lo Valledor de Santiago,2900.0,2900.0,2900.0,2.0,31.3,161.3,1
355,2026-01-02,Palta,Terminal La Palmera de La Serena,2500.0,2600.0,2550.0,2.0,31.3,161.3,1
356,2026-01-02,Palta,Vega Central Mapocho de Santiago,2500.0,2500.0,2500.0,2.0,31.3,161.3,1
357,2026-01-02,Palta,Mercado Mayorista Lo Valledor de Santiago,2500.0,2500.0,2500.0,2.0,31.3,161.3,1
358,2026-01-02,Palta,Terminal La Palmera de La Serena,2100.0,2200.0,2150.0,2.0,31.3,161.3,1
359,2026-01-02,Palta,Mercado Mayorista Lo Valledor de Santiago,2000.0,2000.0,2000.0,2.0,31.3,161.3,1
360,2026-01-02,Palta,Femacal de La Calera,3400.0,3400.0,3400.0,2.0,31.3,161.3,1
361,2026-01-02,Palta,Femacal de La Calera,3000.0,3000.0,3000.0,2.0,31.3,161.3,1
362,2026-01-02,Palta,Femacal de La Calera,2700.0,2700.0,2700.0,2.0,31.3,161.3,1
363,2026-01-02,Palta,Mercado Mayorista Lo Valledor de Santiago,4000.0,4000.0,4000.0,2.0,31.3,161.3,1
364,2026-01-02,Palta,Mercado Mayorista Lo Valledor de Santiago,3600.0,3800.0,3702.7027,2.0,31.3,161.3,1
365,2026-01-02,Palta,Macroferia Regional de Talca,3500.0,3500.0,3500.0,2.0,31.3,161.3,1
366,2026-01-02,Palta,Mercado Mayorista Lo Valledor de Santiago,3300.0,3600.0,3453.6585,2.0,31.3,161.3,1
367,2026-01-02,Palta,Macroferia Regional de Talca,3300.0,3300.0,3300.0,2.0,31.3,161.3,1
368,2026-01-02,Palta,Terminal Hortofrutícola Agro Chillán,3000.0,3000.0,3000.0,2.0,31.3,161.3,1
369,2026-01-02,Palta,Mercado Mayorista Lo Valledor de Santiago,2700.0,3300.0,2992.6829,2.0,31.3,161.3,1
370,2026-01-02,Palta,Macroferia Regional de Talca,2900.0,2900.0,2900.0,2.0,31.3,161.3,1
371,2026-01-02,Palta,Terminal Hortofrutícola Agro Chillán,2700.0,2700.0,2700.0,2.0,31.3,161.3,1
372,2026-01-02,Palta,Mercado Mayorista Lo Valledor de Santiago,2300.0,2900.0,2630.0,2.0,31.3,161.3,1
373,2026-01-02,Palta,Vega Modelo de Temuco,3500.0,3800.0,3651.3274,2.0,31.3,161.3,1
374,2026-01-02,Palta,Vega Modelo de Temuco,2800.0,2800.0,2800.0,2.0,31.3,161.3,1
375,2026-01-02,Palta,Vega Modelo de Temuco,2500.0,2500.0,2500.0,2.0,31.3,161.3,1
376,2026-01-02,Palta,Vega Modelo de Temuco,2000.0,2000.0,2000.0,2.0,31.3,161.3,1
377,2026-01-02,Palta,Vega Central Mapocho de Santiago,2400.0,2400.0,2400.0,2.0,31.3,161.3,1
378,2026-01-02,Palta,Mercado Mayorista Lo Valledor de Santiago,2200.0,2200.0,2200.0,2.0,31.3,161.3,1
379,2026-01-02,Palta,Mercado Mayorista Lo Valledor de Santiago,3800.0,3800.0,3800.0,2.0,31.3,161.3,1
380,2026-01-02,Palta,Vega Central Mapocho de Santiago,2200.0,2200.0,2200.0,2.0,31.3,161.3,1
381,2026-01-02,Palta,Mercado Mayorista Lo Valledor de Santiago,2000.0,2000.0,2000.0,2.0,31.3,161.3,1
382,2026-01-02,Palta,Mercado Mayorista Lo Valledor de Santiago,3500.0,3500.0,3500.0,2.0,31.3,161.3,1
383,2026-01-02,Palta,Vega Central Mapocho de Santiago,2000.0,2000.0,2000.0,2.0,31.3,161.3,1
384,2026-01-02,Palta,Mercado Mayorista Lo Valledor de Santiago,1800.0,1800.0,1800.0,2.0,31.3,161.3,1
385,2026-01-02,Palta,Mercado Mayorista Lo Valledor de Santiago,3200.0,3200.0,3200.0,2.0,31.3,161.3,1
386,2026-01-02,Palta,Vega Central Mapocho de Santiago,1800.0,1800.0,1800.0,2.0,31.3,161.3,1
387,2026-01-02,Palta,Mercado Mayorista Lo Valledor de Santiago,1500.0,1500.0,1500.0,2.0,31.3,161.3,1
388,2026-01-02,Palta,Mercado Mayorista Lo Valledor de Santiago,2700.0,2700.0,2700.0,2.0,31.3,161.3,1
389,2026-01-02,Palta,Mercado Mayorista Lo Valledor de Santiago,1200.0,1200.0,1200.0,2.0,31.3,161.3,1
390,2026-01-02,Palta,Mercado Mayorista Lo Valledor de Santiago,2400.0,2400.0,2400.0,2.0,31.3,161.3,1
391,2026-01-02,Palta,Mercado Mayorista Lo Valledor de Santiago,1800.0,1800.0,1800.0,2.0,31.3,161.3,1
960,2026-01-05,Palta,Mercado Mayorista Lo Valledor de Santiago,4000.0,4000.0,4000.0,2.0,31.3,161.3,1
961,2026-01-05,Palta,Mercado Mayorista Lo Valledor de Santiago,3700.0,3700.0,3700.0,2.0,31.3,161.3,1
962,2026-01-05,Palta,Terminal La Palmera de La Serena,3300.0,3400.0,3350.0,2.0,31.3,161.3,1
963,2026-01-05,Palta,Mercado Mayorista Lo Valledor de Santiago,3300.0,3300.0,3300.0,2.0,31.3,161.3,1
964,2026-01-05,Palta,Terminal La Palmera de La Serena,2900.0,3000.0,2950.0,2.0,31.3,161.3,1
965,2026-01-05,Palta,Mercado Mayorista Lo Valledor de Santiago,2900.0,2900.0,2900.0,2.0,31.3,161.3,1
966,2026-01-05,Palta,Terminal La Palmera de La Serena,2500.0,2600.0,2550.0,2.0,31.3,161.3,1
967,2026-01-05,Palta,Mercado Mayorista Lo Valledor de Santiago,2400.0,2400.0,2400.0,2.0,31.3,161.3,1
968,2026-01-05,Palta,Terminal La Palmera de La Serena,2100.0,2200.0,2150.0,2.0,31.3,161.3,1
969,2026-01-05,Palta,Femacal de La Calera,3300.0,3300.0,3300.0,2.0,31.3,161.3,1
970,2026-01-05,Palta,Femacal de La Calera,3000.0,3000.0,3000.0,2.0,31.3,161.3,1
971,2026-01-05,Palta,Femacal de La Calera,2600.0,2600.0,2600.0,2.0,31.3,161.3,1
972,2026-01-05,Palta,Terminal Hortofrutícola Agro Chillán,3000.0,3200.0,3100.0,2.0,31.3,161.3,1
973,2026-01-05,Palta,Terminal Hortofrutícola Agro Chillán,2800.0,2800.0,2800.0,2.0,31.3,161.3,1
974,2026-01-05,Palta,Terminal Hortofrutícola Agro Chillán,2500.0,2500.0,2500.0,2.0,31.3,161.3,1
975,2026-01-05,Palta,Macroferia Regional de Talca,35000.0,35000.0,35000.0,2.0,31.3,161.3,1
976,2026-01-05,Palta,Macroferia Regional de Talca,33000.0,33000.0,33000.0,2.0,31.3,161.3,1
977,2026-01-05,Palta,Macroferia Regional de Talca,25000.0,29000.0,26684.2105,2.0,31.3,161.3,1
978,2026-01-05,Palta,Vega Modelo de Temuco,3500.0,4000.0,3657.8947,2.0,31.3,161.3,1
979,2026-01-05,Palta,Vega Modelo de Temuco,3300.0,3300.0,3300.0,2.0,31.3,161.3,1
980,2026-01-05,Palta,Vega Modelo de Temuco,2800.0,2800.0,2800.0,2.0,31.3,161.3,1
981,2026-01-05,Palta,Vega Modelo de Temuco,2500.0,2500.0,2500.0,2.0,31.3,161.3,1
982,2026-01-05,Palta,Vega Modelo de Temuco,2000.0,2000.0,2000.0,2.0,31.3,161.3,1
983,2026-01-05,Palta,Mercado Mayorista Lo Valledor de Santiago,2200.0,2200.0,2200.0,2.0,31.3,161.3,1
984,2026-01-05,Palta,Mercado Mayorista Lo Valledor de Santiago,3800.0,3800.0,3800.0,2.0,31.3,161.3,1
985,2026-01-05,Palta,Mercado Mayorista Lo Valledor de Santiago,2000.0,2000.0,2000.0,2.0,31.3,161.3,1
986,2026-01-05,Palta,Vega Central Mapocho de Santiago,3400.0,3800.0,3600.0,2.0,31.3,161.3,1
987,2026-01-05,Palta,Mercado Mayorista Lo Valledor de Santiago,3500.0,3500.0,3500.0,2.0,31.3,161.3,1
988,2026-01-05,Palta,Mercado Mayorista Lo Valledor de Santiago,1800.0,1800.0,1800.0,2.0,31.3,161.3,1
989,2026-01-05,Palta,Vega Central Mapocho de Santiago,3200.0,3400.0,3300.0,2.0,31.3,161.3,1
990,2026-01-05,Palta,Mercado Mayorista Lo Valledor de Santiago,3100.0,3100.0,3100.0,2.0,31.3,161.3,1
991,2026-01-05,Palta,Mercado Mayorista Lo Valledor de Santiago,1500.0,1500.0,1500.0,2.0,31.3,161.3,1
992,2026-01-05,Palta,Vega Central Mapocho de Santiago,2800.0,3200.0,3000.0,2.0,31.3,161.3,1
993,2026-01-05,Palta,Mercado Mayorista Lo Valledor de Santiago,2800.0,2800.0,2800.0,2.0,31.3,161.3,1
994,2026-01-05,Palta,Mercado Mayorista Lo Valledor de Santiago,1200.0,1200.0,1200.0,2.0,31.3,161.3,1
995,2026-01-05,Palta,Vega Central Mapocho de Santiago,2400.0,2800.0,2600.0,2.0,31.3,161.3,1
996,2026-01-05,Palta,Mercado Mayorista Lo Valledor de Santiago,2200.0,2200.0,2200.0,2.0,31.3,161.3,1
1740,2026-01-06,Palta,Mercado Mayorista Lo Valledor de Santiago,4000.0,4000.0,4000.0,2.0,31.3,161.3,1
1741,2026-01-06,Palta,Mercado Mayorista Lo Valledor de Santiago,3700.0,3700.0,3700.0,2.0,31.3,161.3,1
1742,2026-01-06,Palta,Comercializadora del Agro de Limarí,3100.0,3200.0,3150.0,2.0,31.3,161.3,1
1743,2026-01-06,Palta,Mercado Mayorista Lo Valledor de Santiago,3300.0,3300.0,3300.0,2.0,31.3,161.3,1
1744,2026-01-06,Palta,Comercializadora del Agro de Limarí,2700.0,2800.0,2750.0,2.0,31.3,161.3,1
1745,2026-01-06,Palta,Mercado Mayorista Lo Valledor de Santiago,2900.0,2900.0,2900.0,2.0,31.3,161.3,1
1746,2026-01-06,Palta,Comercializadora del Agro de Limarí,2300.0,2400.0,2350.0,2.0,31.3,161.3,1
1747,2026-01-06,Palta,Mercado Mayorista Lo Valledor de Santiago,2400.0,2400.0,2400.0,2.0,31.3,161.3,1
1748,2026-01-06,Palta,Comercializadora del Agro de Limarí,1900.0,2000.0,1950.0,2.0,31.3,161.3,1
1749,2026-01-06,Palta,Femacal de La Calera,3300.0,3300.0,3300.0,2.0,31.3,161.3,1
1750,2026-01-06,Palta,Femacal de La Calera,3000.0,3000.0,3000.0,2.0,31.3,161.3,1
1751,2026-01-06,Palta,Femacal de La Calera,2600.0,2600.0,2600.0,2.0,31.3,161.3,1
1752,2026-01-06,Palta,Vega Central Mapocho de Santiago,2000.0,2000.0,2000.0,2.0,31.3,161.3,1
1753,2026-01-06,Palta,Vega Central Mapocho de Santiago,3700.0,3700.0,3700.0,2.0,31.3,161.3,1
1754,2026-01-06,Palta,Feria Lagunitas de Puerto Montt,4800.0,4800.0,4800.0,2.0,31.3,161.3,1
1755,2026-01-06,Palta,Vega Central Mapocho de Santiago,1800.0,1800.0,1800.0,2.0,31.3,161.3,1
1756,2026-01-06,Palta,Vega Central Mapocho de Santiago,3300.0,3300.0,3300.0,2.0,31.3,161.3,1
1757,2026-01-06,Palta,Vega Monumental Concepción,3500.0,3500.0,3500.0,2.0,31.3,161.3,1
1758,2026-01-06,Palta,Vega Central Mapocho de Santiago,1600.0,1600.0,1600.0,2.0,31.3,161.3,1
1759,2026-01-06,Palta,Vega Central Mapocho de Santiago,2900.0,2900.0,2900.0,2.0,31.3,161.3,1
1760,2026-01-06,Palta,Vega Monumental Concepción,3000.0,3000.0,3000.0,2.0,31.3,161.3,1
1761,2026-01-06,Palta,Vega Central Mapocho de Santiago,2300.0,2300.0,2300.0,2.0,31.3,161.3,1
1762,2026-01-06,Palta,Macroferia Regional de Talca,35000.0,35000.0,35000.0,2.0,31.3,161.3,1
1763,2026-01-06,Palta,Terminal Hortofrutícola Agro Chillán,32000.0,35000.0,33500.0,2.0,31.3,161.3,1
